InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544328,22113,GREY HEART HOT WATER BOTTLE,4,2011-02-17 16:35:00,3.75,14371.0,United Kingdom
542717,35971,ROSE FOLKART HEART DECORATIONS,1,2011-01-31 14:07:00,1.25,17580.0,United Kingdom
545288,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,3,2011-03-01 11:48:00,2.55,15311.0,United Kingdom
564526,21213,PACK OF 72 SKULL CAKE CASES,24,2011-08-25 14:50:00,0.55,15805.0,United Kingdom
568312,22945,CHRISTMAS METAL TAGS ASSORTED ,24,2011-09-26 12:54:00,0.85,18241.0,United Kingdom
551558,21242,RED RETROSPOT PLATE ,6,2011-05-03 10:41:00,1.69,17841.0,United Kingdom
561926,22776,SWEETHEART CAKESTAND 3 TIER,3,2011-08-01 12:48:00,9.95,12749.0,United Kingdom
561870,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-07-31 11:45:00,0.83,14911.0,EIRE
546988,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-18 12:57:00,3.75,14194.0,United Kingdom
545429,21135,VICTORIAN  METAL POSTCARD SPRING,2,2011-03-02 14:46:00,1.69,15031.0,United Kingdom
559653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-11 12:49:00,2.95,14552.0,United Kingdom
573362,22078,RIBBON REEL LACE DESIGN ,10,2011-10-30 13:06:00,2.1,12597.0,Spain
549744,21671,RED SPOT CERAMIC DRAWER KNOB,36,2011-04-12 10:30:00,1.25,15240.0,United Kingdom
560696,22379,RECYCLING BAG RETROSPOT ,1,2011-07-20 12:14:00,2.1,14606.0,United Kingdom
566326,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-09-12 12:11:00,2.1,16211.0,United Kingdom
572512,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-10-24 14:35:00,0.29,15806.0,United Kingdom
570961,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,48,2011-10-13 11:37:00,1.25,13784.0,United Kingdom
549520,48187,DOORMAT NEW ENGLAND,2,2011-04-08 15:19:00,7.95,13265.0,United Kingdom
579408,23247,BISCUIT TIN 50'S CHRISTMAS,4,2011-11-29 12:34:00,2.89,14701.0,United Kingdom
553035,22863,SOAP DISH BROCANTE,1,2011-05-12 20:13:00,2.95,17337.0,United Kingdom
565857,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-09-07 14:13:00,0.85,14911.0,EIRE
569017,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-09-30 09:22:00,5.95,13813.0,Germany
569089,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,2011-09-30 12:03:00,1.25,13764.0,United Kingdom
553214,20727,LUNCH BAG  BLACK SKULL.,30,2011-05-16 09:49:00,1.65,13408.0,United Kingdom
555340,23199,JUMBO BAG APPLES,3,2011-06-02 11:33:00,2.08,13334.0,United Kingdom
551412,21755,LOVE BUILDING BLOCK WORD,2,2011-04-28 13:31:00,5.95,15508.0,United Kingdom
554986,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,24,2011-05-29 12:35:00,0.42,14451.0,United Kingdom
579470,23005,TRAVEL CARD WALLET I LOVE LONDON,3,2011-11-29 15:06:00,0.42,16549.0,United Kingdom
572192,72818,CHRISTMAS DECOUPAGE CANDLE,1,2011-10-21 11:30:00,0.39,18118.0,United Kingdom
543759,22791,T-LIGHT GLASS FLUTED ANTIQUE,24,2011-02-11 15:12:00,1.25,12921.0,United Kingdom
567428,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-09-20 11:35:00,2.95,14911.0,EIRE
565595,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4,2011-09-05 14:13:00,4.15,13192.0,United Kingdom
550446,22974,CHILDRENS DOLLY GIRL MUG,12,2011-04-18 12:36:00,1.65,13871.0,United Kingdom
570404,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-10 12:50:00,0.95,16395.0,United Kingdom
548257,22087,PAPER BUNTING WHITE LACE,40,2011-03-30 10:54:00,2.55,13802.0,United Kingdom
573132,21818,GLITTER HEART DECORATION,36,2011-10-27 16:55:00,0.39,15189.0,United Kingdom
573872,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-11-01 12:35:00,8.95,17243.0,United Kingdom
562839,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-08-09 16:17:00,3.75,14056.0,United Kingdom
578027,21616,4 PEAR BOTANICAL DINNER CANDLES,24,2011-11-22 13:29:00,1.25,15977.0,United Kingdom
579440,23084,RABBIT NIGHT LIGHT,6,2011-11-29 13:32:00,2.08,14388.0,United Kingdom
575705,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-11-10 17:06:00,2.95,15159.0,United Kingdom
545287,85099B,JUMBO BAG RED RETROSPOT,60,2011-03-01 11:42:00,1.95,15971.0,United Kingdom
552265,22747,POPPY'S PLAYHOUSE BATHROOM,2,2011-05-08 11:41:00,2.1,14161.0,United Kingdom
547881,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-27 16:08:00,2.95,13110.0,United Kingdom
560930,22420,LIPSTICK PEN BABY PINK,12,2011-07-22 10:23:00,0.42,15829.0,United Kingdom
566024,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-08 12:51:00,2.08,13871.0,United Kingdom
572768,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2011-10-26 10:13:00,1.06,17865.0,United Kingdom
568225,22193,RED DINER WALL CLOCK,4,2011-09-26 10:35:00,8.5,13014.0,United Kingdom
559355,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-07-07 18:14:00,3.75,17007.0,United Kingdom
561518,23296,SET OF 6 TEA TIME BAKING CASES,8,2011-07-27 15:20:00,1.25,15261.0,United Kingdom
537163,22714,CARD BIRTHDAY COWBOY,12,2010-12-05 13:21:00,0.42,17863.0,United Kingdom
580731,23365,SET 12 COLOUR PENCILS LOVE LONDON,1,2011-12-05 17:36:00,0.65,17383.0,United Kingdom
559317,22692,DOORMAT WELCOME TO OUR HOME,1,2011-07-07 14:03:00,7.95,17611.0,United Kingdom
546498,21181,PLEASE ONE PERSON METAL SIGN,1,2011-03-14 11:44:00,2.1,15493.0,United Kingdom
574677,23394,POSTE FRANCE CUSHION COVER,1,2011-11-06 12:32:00,3.75,16445.0,United Kingdom
538051,21098,CHRISTMAS TOILET ROLL,3,2010-12-09 13:24:00,1.25,18041.0,United Kingdom
572721,22318,FIVE HEART HANGING DECORATION,6,2011-10-25 15:07:00,2.95,16201.0,United Kingdom
545312,22637,PIGGY BANK RETROSPOT ,2,2011-03-01 13:51:00,2.55,15456.0,United Kingdom
549754,16161U,WRAP SUKI AND FRIENDS,25,2011-04-12 11:32:00,0.42,13700.0,United Kingdom
574836,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-07 11:32:00,0.55,17623.0,United Kingdom
580317,20725,LUNCH BAG RED RETROSPOT,20,2011-12-02 15:29:00,1.65,13458.0,United Kingdom
545910,47599B,BLUE PARTY BAGS ,6,2011-03-08 10:04:00,2.1,14586.0,United Kingdom
542353,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-27 12:19:00,2.95,16700.0,United Kingdom
564753,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-30 10:20:00,1.65,13709.0,United Kingdom
538397,22859,EASTER TIN BUNNY BOUQUET,60,2010-12-12 11:44:00,1.65,12753.0,Japan
562346,85099B,JUMBO BAG RED RETROSPOT,20,2011-08-04 12:14:00,2.08,16187.0,United Kingdom
578995,23204,CHARLOTTE BAG APPLES DESIGN,5,2011-11-27 15:59:00,0.85,15861.0,United Kingdom
565432,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-09-04 13:16:00,4.95,16241.0,United Kingdom
559751,79321,CHILLI LIGHTS,2,2011-07-12 11:28:00,5.75,14688.0,United Kingdom
538523,21833,CAMOUFLAGE LED TORCH,12,2010-12-13 09:29:00,1.69,13198.0,United Kingdom
567482,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,3,2011-09-20 13:42:00,3.75,16464.0,United Kingdom
541855,21518,BANK ACCOUNT  GREETING  CARD ,12,2011-01-23 14:59:00,0.42,13742.0,United Kingdom
558900,23065,LARGE DECO JEWELLERY STAND,1,2011-07-04 16:06:00,12.5,15349.0,United Kingdom
564729,22386,JUMBO BAG PINK POLKADOT,2,2011-08-28 12:44:00,2.08,13137.0,United Kingdom
565452,22128,PARTY CONES CANDY ASSORTED,60,2011-09-04 15:52:00,1.25,15187.0,United Kingdom
554837,22430,ENAMEL WATERING CAN CREAM,2,2011-05-26 16:30:00,4.95,14584.0,United Kingdom
540545,22198,LARGE POPCORN HOLDER ,8,2011-01-09 15:35:00,1.65,13451.0,United Kingdom
575034,21947,SET OF 6 HEART CHOPSTICKS,1,2011-11-08 11:38:00,1.25,15573.0,United Kingdom
541103,22424,ENAMEL BREAD BIN CREAM,2,2011-01-13 14:24:00,12.75,14215.0,United Kingdom
566557,22534,MAGIC DRAWING SLATE SPACEBOY ,192,2011-09-13 11:47:00,0.36,14646.0,Netherlands
569122,POST,POSTAGE,3,2011-09-30 13:06:00,18.0,12694.0,France
580611,22185,SLATE TILE NATURAL HANGING,3,2011-12-05 11:49:00,0.79,12748.0,United Kingdom
540464,22464,HANGING METAL HEART LANTERN,12,2011-01-07 13:17:00,1.45,14298.0,United Kingdom
542216,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-01-26 12:29:00,0.85,14911.0,EIRE
547800,21175,GIN + TONIC DIET METAL SIGN,1,2011-03-25 12:55:00,2.55,14504.0,United Kingdom
570664,21818,GLITTER HEART DECORATION,10,2011-10-11 14:21:00,0.39,16362.0,United Kingdom
574300,20931,BLUE POT PLANT CANDLE ,12,2011-11-03 16:12:00,2.95,14636.0,United Kingdom
542419,16235,RECYCLED PENCIL WITH RABBIT ERASER,30,2011-01-27 17:41:00,0.21,14662.0,United Kingdom
544591,22561,WOODEN SCHOOL COLOURING SET,12,2011-02-21 15:20:00,1.65,13044.0,United Kingdom
574700,21258,VICTORIAN SEWING BOX LARGE,1,2011-11-06 13:53:00,12.75,16033.0,United Kingdom
576339,20652,BLUE POLKADOT LUGGAGE TAG ,2,2011-11-14 15:27:00,2.46,14096.0,United Kingdom
552555,21155,RED RETROSPOT PEG BAG,12,2011-05-10 11:20:00,2.55,18242.0,United Kingdom
570088,23346,SPACEBOY BEAKER,2,2011-10-07 11:32:00,1.25,16764.0,United Kingdom
538576,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2010-12-13 11:29:00,8.5,14498.0,United Kingdom
577320,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2011-11-18 13:44:00,0.29,13880.0,United Kingdom
569824,23354,6 GIFT TAGS 50'S CHRISTMAS ,6,2011-10-06 12:22:00,0.83,17295.0,United Kingdom
549520,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-04-08 15:19:00,1.45,13265.0,United Kingdom
559056,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-07-06 09:15:00,39.95,14645.0,United Kingdom
560927,21754,HOME BUILDING BLOCK WORD,3,2011-07-22 09:55:00,5.95,13078.0,United Kingdom
563022,23438, RED SPOT GIFT BAG LARGE,4,2011-08-11 13:34:00,1.25,17248.0,United Kingdom
572082,22816,CARD MOTORBIKE SANTA,12,2011-10-20 14:18:00,0.42,17672.0,United Kingdom
555642,20685,DOORMAT RED RETROSPOT,2,2011-06-06 13:18:00,7.95,18248.0,United Kingdom
558638,23032,DRAWER KNOB CRACKLE GLAZE IVORY,18,2011-07-01 08:16:00,1.65,16317.0,United Kingdom
556247,20723,STRAWBERRY CHARLOTTE BAG,10,2011-06-09 16:16:00,0.85,15058.0,United Kingdom
551514,21625,VINTAGE UNION JACK APRON,11,2011-04-28 19:53:00,6.95,17874.0,United Kingdom
561535,21531,RED RETROSPOT SUGAR JAM BOWL,24,2011-07-28 09:48:00,2.1,15116.0,United Kingdom
566914,22918,HERB MARKER PARSLEY,6,2011-09-15 14:08:00,0.65,15466.0,United Kingdom
570455,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-10-10 15:27:00,2.55,14529.0,United Kingdom
578521,22888,NUMBER TILE VINTAGE FONT 9 ,1,2011-11-24 14:06:00,1.95,17812.0,United Kingdom
544918,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,8,2011-02-24 16:30:00,4.15,13081.0,United Kingdom
581585,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-12-09 12:31:00,1.25,15804.0,United Kingdom
543040,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-02-02 17:06:00,1.65,17337.0,United Kingdom
567938,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,2011-09-22 18:14:00,0.42,12704.0,Finland
566520,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-09-13 11:26:00,2.1,17757.0,United Kingdom
540350,22384,LUNCH BAG PINK POLKADOT,1,2011-01-06 14:14:00,1.65,18283.0,United Kingdom
569669,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-05 13:47:00,2.95,14730.0,United Kingdom
563361,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-08-15 15:17:00,1.25,15315.0,United Kingdom
540473,21455,PAINTED YELLOW WOODEN DAISY,11,2011-01-07 14:31:00,0.85,17284.0,United Kingdom
571883,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,1,2011-10-19 13:58:00,3.75,14704.0,United Kingdom
573141,23207,LUNCH BAG ALPHABET DESIGN,10,2011-10-27 17:35:00,1.65,16680.0,United Kingdom
572050,85049C,ROMANTIC PINKS RIBBONS ,3,2011-10-20 12:23:00,1.25,17346.0,United Kingdom
575066,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-11-08 12:42:00,1.65,13668.0,United Kingdom
572318,21872,GLAMOROUS  MUG,2,2011-10-23 16:19:00,1.25,15436.0,United Kingdom
566901,21889,WOODEN BOX OF DOMINOES,12,2011-09-15 13:54:00,1.25,17434.0,United Kingdom
563661,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-08-18 11:23:00,2.08,13048.0,United Kingdom
572652,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-10-25 12:11:00,4.25,15805.0,United Kingdom
547488,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-03-23 11:30:00,1.95,13821.0,United Kingdom
538116,82583,HOT BATHS METAL SIGN,12,2010-12-09 15:32:00,2.1,13327.0,United Kingdom
574481,23329,DECORATIVE WICKER HEART LARGE,3,2011-11-04 12:45:00,1.65,18022.0,United Kingdom
571936,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-10-20 09:04:00,2.1,15814.0,United Kingdom
568898,35970,ZINC FOLKART SLEIGH BELLS,12,2011-09-29 13:17:00,1.69,13354.0,United Kingdom
574255,POST,POSTAGE,1,2011-11-03 13:44:00,18.0,12569.0,Germany
577228,22273,FELTCRAFT DOLL MOLLY,1,2011-11-18 12:07:00,2.95,12391.0,Cyprus
566539,20725,LUNCH BAG RED RETROSPOT,4,2011-09-13 11:34:00,1.65,17228.0,United Kingdom
544939,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-02-25 10:10:00,1.25,17034.0,United Kingdom
571559,23388,WOODLAND MINI RUCKSACK ,4,2011-10-18 09:32:00,4.15,14911.0,EIRE
558619,85194S,HANGING SPRING FLOWER EGG SMALL,48,2011-06-30 16:28:00,0.19,14401.0,United Kingdom
564727,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-08-28 12:31:00,2.95,16686.0,United Kingdom
570776,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-10-12 11:45:00,2.89,13985.0,United Kingdom
579741,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-11-30 14:33:00,1.65,16910.0,United Kingdom
579754,22187,GREEN CHRISTMAS TREE CARD HOLDER,5,2011-11-30 14:52:00,1.95,17911.0,United Kingdom
548361,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-03-30 15:38:00,1.25,16092.0,United Kingdom
537201,22080,RIBBON REEL POLKADOTS ,10,2010-12-05 14:19:00,1.65,12472.0,Germany
559128,23206,LUNCH BAG APPLE DESIGN,2,2011-07-06 12:39:00,1.65,17238.0,United Kingdom
575070,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,2011-11-08 12:58:00,1.25,17841.0,United Kingdom
557782,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-06-22 15:41:00,3.75,14640.0,United Kingdom
574312,22694,WICKER STAR ,1,2011-11-03 17:39:00,2.1,17221.0,United Kingdom
550513,22433,WATERING CAN GREEN DINOSAUR,2,2011-04-18 16:37:00,1.95,16928.0,United Kingdom
546434,21242,RED RETROSPOT PLATE ,8,2011-03-14 08:41:00,1.69,12383.0,Belgium
573496,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-10-31 11:59:00,1.65,17841.0,United Kingdom
541568,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2011-01-19 12:07:00,8.5,15606.0,United Kingdom
546538,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-14 14:51:00,2.95,16327.0,United Kingdom
578307,23137,ZINC WIRE SWEETHEART LETTER TRAY,2,2011-11-23 15:53:00,3.75,17290.0,United Kingdom
577785,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-21 16:25:00,1.25,16369.0,United Kingdom
544702,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-02-23 10:27:00,4.95,17135.0,United Kingdom
573377,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-10-30 13:51:00,1.25,14653.0,United Kingdom
581410,23575,SNACK TRAY PAISLEY PARK,8,2011-12-08 14:14:00,1.95,13098.0,United Kingdom
549241,21033,JUMBO BAG CHARLIE AND LOLA TOYS,5,2011-04-07 11:40:00,2.08,15719.0,United Kingdom
567340,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2011-09-19 15:02:00,1.65,12540.0,Spain
565846,82582,AREA PATROLLED METAL SIGN,2,2011-09-07 12:41:00,2.1,14606.0,United Kingdom
564216,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-08-24 09:23:00,0.85,12642.0,Germany
577744,23315,IVORY REFECTORY CLOCK,2,2011-11-21 13:58:00,9.95,18229.0,United Kingdom
571690,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,24,2011-10-18 14:32:00,0.29,14191.0,United Kingdom
541123,22617,BAKING SET SPACEBOY DESIGN,3,2011-01-14 09:52:00,4.95,13385.0,United Kingdom
577052,23322,LARGE WHITE HEART OF WICKER,2,2011-11-17 14:08:00,2.95,17397.0,United Kingdom
580073,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-12-01 14:03:00,2.08,16813.0,United Kingdom
567612,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-09-21 11:48:00,2.95,17164.0,United Kingdom
572682,15056N,EDWARDIAN PARASOL NATURAL,12,2011-10-25 13:52:00,5.95,17928.0,United Kingdom
545166,22507,MEMO BOARD RETROSPOT  DESIGN,1,2011-02-28 14:03:00,4.95,17027.0,United Kingdom
577027,21154,RED RETROSPOT OVEN GLOVE ,40,2011-11-17 12:56:00,1.25,12647.0,Germany
575003,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-11-08 11:09:00,4.95,15950.0,United Kingdom
577404,22834,HAND WARMER BABUSHKA DESIGN,4,2011-11-20 10:16:00,2.1,17243.0,United Kingdom
545474,85175,CACTI T-LIGHT CANDLES,32,2011-03-03 10:55:00,0.42,16709.0,United Kingdom
567423,22722,SET OF 6 SPICE TINS PANTRY DESIGN,852,2011-09-20 11:05:00,4.25,17450.0,United Kingdom
538311,22383,LUNCH BAG SUKI  DESIGN ,10,2010-12-10 13:48:00,1.65,12785.0,Portugal
536790,84406B,CREAM CUPID HEARTS COAT HANGER,12,2010-12-02 15:26:00,2.75,17850.0,United Kingdom
539324,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2010-12-16 19:51:00,1.25,14985.0,United Kingdom
540546,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-09 15:56:00,2.95,12766.0,Portugal
570679,22668,PINK BABY BUNTING,5,2011-10-11 15:26:00,2.95,17769.0,United Kingdom
545649,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-03-04 13:14:00,2.95,14995.0,United Kingdom
558435,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-06-29 12:37:00,3.75,13078.0,United Kingdom
560268,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2011-07-17 14:07:00,2.1,13880.0,United Kingdom
538397,22232,JIGSAW TOADSTOOLS 3 PIECE,32,2010-12-12 11:44:00,1.65,12753.0,Japan
554938,84991,60 TEATIME FAIRY CAKE CASES,48,2011-05-27 13:34:00,0.55,12876.0,Belgium
550340,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-04-17 15:53:00,1.25,13695.0,United Kingdom
538079,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2010-12-09 14:27:00,2.95,17671.0,United Kingdom
563745,22115,METAL SIGN EMPIRE TEA,12,2011-08-19 09:38:00,0.79,15159.0,United Kingdom
545399,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-03-02 11:48:00,3.25,14934.0,Channel Islands
565738,20728,LUNCH BAG CARS BLUE,10,2011-09-06 12:30:00,1.65,14667.0,United Kingdom
568319,23229,VINTAGE DONKEY TAIL GAME ,30,2011-09-26 13:35:00,3.75,17389.0,United Kingdom
551819,48116,DOORMAT MULTICOLOUR STRIPE,10,2011-05-04 11:58:00,6.75,14739.0,United Kingdom
565317,23326,HANGING MINI COLOURED BOTTLES,48,2011-09-02 13:00:00,0.63,12921.0,United Kingdom
557468,21166,COOK WITH WINE METAL SIGN ,1,2011-06-20 13:14:00,2.08,16713.0,United Kingdom
581010,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,24,2011-12-07 09:18:00,0.42,17503.0,United Kingdom
568703,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-09-28 15:21:00,0.21,12748.0,United Kingdom
570883,23439,HAND WARMER RED LOVE HEART,12,2011-10-13 09:55:00,2.1,13477.0,United Kingdom
581168,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-12-07 14:52:00,1.65,16779.0,United Kingdom
546092,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-09 11:54:00,2.95,17138.0,United Kingdom
537135,85049E,SCANDINAVIAN REDS RIBBONS,3,2010-12-05 12:35:00,1.25,17059.0,United Kingdom
580643,23454,THREE MINI HANGING FRAMES,4,2011-12-05 12:59:00,4.15,14547.0,United Kingdom
569692,22383,LUNCH BAG SUKI DESIGN ,10,2011-10-05 15:17:00,1.65,14389.0,United Kingdom
550158,22188,BLACK HEART CARD HOLDER,4,2011-04-14 15:39:00,3.95,13989.0,United Kingdom
554826,23206,LUNCH BAG APPLE DESIGN,10,2011-05-26 14:53:00,1.65,12493.0,France
559641,51014A,"FEATHER PEN,HOT PINK",12,2011-07-11 12:31:00,0.39,13184.0,United Kingdom
563909,48187,DOORMAT NEW ENGLAND,1,2011-08-21 12:36:00,7.95,15701.0,United Kingdom
565842,21821,GLITTER STAR GARLAND WITH BELLS ,6,2011-09-07 12:10:00,3.75,13808.0,United Kingdom
544968,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-02-25 11:30:00,1.69,13458.0,United Kingdom
563216,22431,WATERING CAN BLUE ELEPHANT,1,2011-08-14 13:14:00,1.95,17841.0,United Kingdom
557858,20984,12 PENCILS TALL TUBE POSY,24,2011-06-23 11:51:00,0.29,14159.0,United Kingdom
549047,22316,200 BENDY SKULL STRAWS,1,2011-04-06 10:07:00,1.25,17783.0,United Kingdom
543543,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,2011-02-09 15:33:00,8.95,17843.0,United Kingdom
574684,23123,COCKTAIL SWORDS 50 PIECES,12,2011-11-06 12:56:00,0.83,17581.0,United Kingdom
578534,22908,PACK OF 20 NAPKINS RED APPLES,6,2011-11-24 14:51:00,0.85,15725.0,United Kingdom
569651,23116,VEGETABLE GARDEN CHOPPING BOARD,1,2011-10-05 12:49:00,4.95,14534.0,United Kingdom
544067,20755,BLUE PAISLEY POCKET BOOK,3,2011-02-15 14:02:00,0.85,16431.0,United Kingdom
537759,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-08 11:42:00,2.95,13126.0,United Kingdom
538104,22149,FELTCRAFT 6 FLOWER FRIENDS,5,2010-12-09 15:16:00,2.1,17950.0,United Kingdom
555420,22195,LARGE HEART MEASURING SPOONS,12,2011-06-03 10:29:00,1.65,13458.0,United Kingdom
580914,22493,PAINT YOUR OWN CANVAS SET,2,2011-12-06 13:42:00,1.65,14871.0,United Kingdom
575062,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-11-08 12:30:00,0.55,17651.0,United Kingdom
579144,23084,RABBIT NIGHT LIGHT,24,2011-11-28 13:11:00,1.79,13269.0,United Kingdom
568917,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-09-29 14:11:00,0.55,15955.0,United Kingdom
573841,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-11-01 11:39:00,2.95,14995.0,United Kingdom
566190,23379,PACK OF 12 RED APPLE TISSUES,12,2011-09-09 13:20:00,0.39,12748.0,United Kingdom
575340,23267,SET OF 4 SANTA PLACE SETTINGS,24,2011-11-09 14:31:00,1.25,15485.0,United Kingdom
565118,21238,RED RETROSPOT CUP,1,2011-09-01 11:33:00,0.85,15039.0,United Kingdom
571747,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2011-10-19 10:59:00,3.25,13849.0,United Kingdom
542662,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-01-31 12:10:00,0.85,18145.0,United Kingdom
580305,23489,VINTAGE BELLS GARLAND,1,2011-12-02 14:26:00,2.89,12970.0,United Kingdom
569530,21650,ASSORTED TUTTI FRUTTI BRACELET,37,2011-10-04 14:58:00,0.19,17957.0,United Kingdom
553540,23173,REGENCY TEAPOT ROSES ,2,2011-05-17 15:32:00,9.95,17511.0,United Kingdom
569367,23089,GLASS BON BON JAR,1,2011-10-03 15:28:00,1.95,13994.0,United Kingdom
580640,21900,"KEY FOB , SHED",1,2011-12-05 12:51:00,0.65,16910.0,United Kingdom
575969,23581,JUMBO BAG PAISLEY PARK,4,2011-11-13 12:47:00,2.08,13571.0,United Kingdom
546774,85061W,WHITE JEWELLED HEART DECORATION,7,2011-03-16 15:45:00,0.85,14505.0,United Kingdom
564093,23142,IVORY WIRE KITCHEN ORGANISER,1,2011-08-23 10:29:00,10.4,14930.0,Channel Islands
555542,21676,FLOWERS  STICKERS,12,2011-06-05 12:51:00,0.85,15108.0,European Community
570491,20702,PINK PADDED MOBILE,1,2011-10-10 17:26:00,4.25,14395.0,United Kingdom
557742,22443,GROW YOUR OWN HERBS SET OF 3,6,2011-06-22 11:46:00,7.95,14911.0,EIRE
558861,85014B,RED RETROSPOT UMBRELLA,3,2011-07-04 12:19:00,5.95,13373.0,United Kingdom
549844,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2011-04-12 14:17:00,2.1,12854.0,United Kingdom
557787,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,3,2011-06-22 16:16:00,1.65,15041.0,United Kingdom
580160,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-12-02 10:47:00,0.85,12700.0,France
553017,22092,BLUE PAISLEY TISSUE BOX,2,2011-05-12 19:01:00,1.25,12757.0,Portugal
