InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
563100,84356,POMPOM CURTAIN,2,2011-08-12 09:57:00,6.95,12381.0,Norway
578757,21820,GLITTER HEART GARLAND WITH BELLS ,1,2011-11-25 11:41:00,3.75,12748.0,United Kingdom
566849,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2011-09-15 12:03:00,2.55,16341.0,United Kingdom
561863,20982,12 PENCILS TALL TUBE SKULLS,12,2011-07-31 10:40:00,0.85,17695.0,United Kingdom
552802,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,3,2011-05-11 12:23:00,0.85,16115.0,United Kingdom
560845,23169,CLASSIC GLASS COOKIE JAR,6,2011-07-21 12:29:00,4.15,15570.0,United Kingdom
567675,21329,DINOSAURS  WRITING SET ,6,2011-09-21 15:54:00,1.65,15351.0,United Kingdom
566674,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-09-14 11:41:00,4.15,15105.0,United Kingdom
570806,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-12 12:42:00,1.95,13115.0,United Kingdom
577845,84991,60 TEATIME FAIRY CAKE CASES,24,2011-11-22 10:44:00,0.55,18139.0,United Kingdom
573576,23309,SET OF 60 I LOVE LONDON CAKE CASES ,3,2011-10-31 14:09:00,1.25,14096.0,United Kingdom
576857,23102,SILVER HEARTS TABLE DECORATION,2,2011-11-16 15:52:00,0.83,12748.0,United Kingdom
552953,22356,CHARLOTTE BAG PINK POLKADOT,100,2011-05-12 12:11:00,0.72,16745.0,United Kingdom
574015,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-02 12:03:00,2.95,15576.0,United Kingdom
563013,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-08-11 12:01:00,1.95,12993.0,United Kingdom
572567,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12,2011-10-25 10:27:00,1.25,12398.0,Switzerland
541204,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-01-14 12:22:00,1.69,14175.0,United Kingdom
543647,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,2011-02-10 19:49:00,1.25,12841.0,United Kingdom
565853,21519,GIN & TONIC DIET GREETING CARD ,12,2011-09-07 13:19:00,0.42,13756.0,United Kingdom
579461,22667,RECIPE BOX RETROSPOT ,6,2011-11-29 14:42:00,2.95,15615.0,United Kingdom
576860,21967,PACK OF 12 SKULL TISSUES,12,2011-11-16 15:58:00,0.39,17602.0,United Kingdom
561032,22379,RECYCLING BAG RETROSPOT ,10,2011-07-24 11:37:00,2.1,13029.0,United Kingdom
546542,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-03-14 15:13:00,9.95,13263.0,United Kingdom
549281,22090,PAPER BUNTING RETROSPOT,6,2011-04-07 13:19:00,2.95,17735.0,United Kingdom
575911,22599,CHRISTMAS MUSICAL ZINC STAR,72,2011-11-11 16:13:00,0.29,17314.0,United Kingdom
567293,22193,RED DINER WALL CLOCK,2,2011-09-19 12:01:00,8.5,12640.0,France
564135,23336,EGG FRYING PAN PINK ,2,2011-08-23 11:12:00,2.08,16550.0,United Kingdom
549102,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-04-06 11:34:00,39.95,13266.0,United Kingdom
577609,22555,PLASTERS IN TIN STRONGMAN,12,2011-11-21 09:51:00,1.65,12349.0,Italy
563216,17129F,BLUE GLASS GEMS IN BAG,7,2011-08-14 13:14:00,0.85,17841.0,United Kingdom
554031,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,6,2011-05-20 13:58:00,3.29,16497.0,United Kingdom
574741,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,5,2011-11-06 16:13:00,0.83,15993.0,United Kingdom
566073,21756,BATH BUILDING BLOCK WORD,3,2011-09-08 19:58:00,6.25,14562.0,United Kingdom
538313,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6,2010-12-10 13:50:00,1.65,15514.0,United Kingdom
581376,22276,WASH BAG VINTAGE ROSE PAISLEY,4,2011-12-08 12:43:00,2.55,14719.0,United Kingdom
553342,23172,REGENCY TEA PLATE PINK,12,2011-05-16 12:26:00,1.65,16293.0,United Kingdom
562614,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-08-08 12:15:00,2.95,17961.0,United Kingdom
580272,22337,ANGEL DECORATION PAINTED ZINC ,4,2011-12-02 12:52:00,0.65,15547.0,United Kingdom
552978,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,60,2011-05-12 14:46:00,2.1,12590.0,Germany
561037,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-24 11:55:00,4.15,12472.0,Germany
556184,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-06-09 11:39:00,1.45,16592.0,United Kingdom
555095,23281,FOLDING BUTTERFLY MIRROR RED  ,12,2011-05-31 13:32:00,0.83,12540.0,Spain
566851,22621,TRADITIONAL KNITTING NANCY,3,2011-09-15 12:16:00,1.65,15573.0,United Kingdom
567865,23229,VINTAGE DONKEY TAIL GAME ,6,2011-09-22 14:11:00,3.75,17311.0,United Kingdom
575703,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-11-10 16:59:00,2.95,13767.0,United Kingdom
581014,85099B,JUMBO BAG RED RETROSPOT,20,2011-12-07 09:34:00,2.08,16458.0,United Kingdom
572096,21879,HEARTS GIFT TAPE,1,2011-10-20 15:20:00,0.65,16813.0,United Kingdom
574442,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-11-04 11:40:00,4.15,12704.0,Finland
544685,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-02-22 17:13:00,3.75,13285.0,United Kingdom
575514,22594,CHRISTMAS GINGHAM TREE,12,2011-11-10 10:40:00,0.85,12541.0,Spain
556111,21394,RED POLKADOT BEAKER ,48,2011-06-09 09:16:00,0.39,13004.0,United Kingdom
565384,23334,IVORY WICKER HEART SMALL,48,2011-09-02 15:45:00,0.63,13507.0,United Kingdom
551531,84313C,ORANGE TV TRAY TABLE ,1,2011-05-01 13:45:00,1.95,15376.0,United Kingdom
547381,22367,CHILDRENS APRON SPACEBOY DESIGN,4,2011-03-22 15:25:00,1.95,18041.0,United Kingdom
571461,21034,REX CASH+CARRY JUMBO SHOPPER,3,2011-10-17 14:12:00,0.95,16932.0,United Kingdom
573576,21154,RED RETROSPOT OVEN GLOVE ,1,2011-10-31 14:09:00,2.46,14096.0,United Kingdom
559459,17091J,VANILLA INCENSE IN TIN,36,2011-07-08 12:53:00,0.38,15311.0,United Kingdom
551730,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,2011-05-04 09:52:00,1.65,16539.0,United Kingdom
578174,23534,WALL ART STOP FOR TEA ,3,2011-11-23 11:37:00,5.95,13576.0,United Kingdom
570467,22983,CARD BILLBOARD FONT,12,2011-10-10 16:06:00,0.42,12607.0,USA
581477,23424,GINGHAM RECIPE BOOK BOX,8,2011-12-09 08:59:00,4.95,13426.0,United Kingdom
570776,23398,HANGING HEART BONHEUR,12,2011-10-12 11:45:00,0.85,13985.0,United Kingdom
579555,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-30 11:08:00,0.95,16241.0,United Kingdom
547083,72133,COLUMBIAN CANDLE RECTANGLE,1,2011-03-20 15:21:00,1.25,15452.0,United Kingdom
555731,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-07 07:49:00,1.25,16655.0,United Kingdom
565223,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-01 19:08:00,4.95,15410.0,United Kingdom
580543,21137,BLACK RECORD COVER FRAME,8,2011-12-05 09:11:00,3.75,18223.0,United Kingdom
562201,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-08-03 12:31:00,1.65,14527.0,United Kingdom
578995,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-11-27 15:59:00,1.06,15861.0,United Kingdom
569556,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,2011-10-05 08:50:00,0.83,14936.0,Channel Islands
565854,22898,CHILDRENS APRON APPLES DESIGN,8,2011-09-07 13:22:00,1.95,12490.0,France
571475,23226,FILIGREE HEART DAISY WHITE,2,2011-10-17 14:42:00,1.25,15033.0,United Kingdom
573159,22551,PLASTERS IN TIN SPACEBOY,12,2011-10-28 08:58:00,1.65,16648.0,United Kingdom
566572,23119,PACK OF 6 LARGE FRUIT STRAWS ,24,2011-09-13 12:52:00,0.62,13488.0,United Kingdom
543387,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,2011-02-08 09:41:00,0.36,14646.0,Netherlands
541848,22553,PLASTERS IN TIN SKULLS,2,2011-01-23 13:31:00,1.65,17611.0,United Kingdom
545978,22961,JAM MAKING SET PRINTED,12,2011-03-08 12:19:00,1.45,13975.0,United Kingdom
561471,20725,LUNCH BAG RED RETROSPOT,20,2011-07-27 13:14:00,1.65,14911.0,EIRE
565201,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-09-01 16:41:00,2.55,14907.0,United Kingdom
571039,23209,LUNCH BAG VINTAGE DOILY ,1,2011-10-13 12:59:00,1.65,16121.0,United Kingdom
551982,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-05-05 13:56:00,2.95,15023.0,United Kingdom
572738,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-10-25 15:39:00,1.25,14234.0,United Kingdom
551529,21558,SKULL LUNCH BOX WITH CUTLERY ,12,2011-05-01 13:18:00,2.55,12524.0,Germany
538497,22754,SMALL RED BABUSHKA NOTEBOOK ,2,2010-12-12 12:44:00,0.85,14684.0,United Kingdom
566400,23330,DECORATIVE WICKER HEART MEDIUM,12,2011-09-12 13:16:00,1.25,17139.0,United Kingdom
570776,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-10-12 11:45:00,5.45,13985.0,United Kingdom
557319,23229,VINTAGE DONKEY TAIL GAME ,6,2011-06-20 08:23:00,3.75,15076.0,United Kingdom
559256,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-07-07 12:10:00,1.25,15249.0,United Kingdom
572329,22489,PACK OF 12 TRADITIONAL CRAYONS,144,2011-10-24 10:13:00,0.36,14019.0,United Kingdom
564670,47566,PARTY BUNTING,4,2011-08-26 15:44:00,4.95,12683.0,France
558043,23199,JUMBO BAG APPLES,10,2011-06-24 13:28:00,2.08,13425.0,United Kingdom
547729,21124,SET/10 BLUE POLKADOT PARTY CANDLES,5,2011-03-25 10:52:00,1.25,15529.0,United Kingdom
576590,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-15 14:30:00,2.08,16240.0,United Kingdom
568185,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-09-25 14:08:00,0.95,16594.0,United Kingdom
580600,23263,SET OF 3 WOODEN HEART DECORATIONS,4,2011-12-05 11:13:00,1.25,12841.0,United Kingdom
538163,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2010-12-09 17:27:00,3.75,17841.0,United Kingdom
574959,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-11-08 10:09:00,0.55,17886.0,United Kingdom
560644,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-07-20 11:22:00,0.85,16271.0,United Kingdom
554129,21508,VINTAGE KID DOLLY CARD ,12,2011-05-23 09:39:00,0.42,14189.0,United Kingdom
541370,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-01-17 14:51:00,4.95,18179.0,United Kingdom
560601,22534,MAGIC DRAWING SLATE SPACEBOY ,2,2011-07-19 17:17:00,0.42,16764.0,United Kingdom
565150,23178,JAM CLOCK MAGNET,6,2011-09-01 14:26:00,2.49,14298.0,United Kingdom
578977,23395,BELLE JARDINIERE CUSHION COVER,3,2011-11-27 15:18:00,3.75,17231.0,United Kingdom
537818,22899,CHILDREN'S APRON DOLLY GIRL ,6,2010-12-08 13:53:00,2.1,12766.0,Portugal
559202,84912A,PINK ROSE WASHBAG,4,2011-07-07 10:40:00,3.75,13583.0,United Kingdom
567183,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,24,2011-09-18 15:32:00,2.89,14769.0,United Kingdom
541854,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-01-23 14:58:00,1.65,18283.0,United Kingdom
562200,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-03 12:21:00,4.95,17719.0,United Kingdom
578271,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-11-23 13:40:00,1.45,13899.0,United Kingdom
559551,84686,BEACH HUT MIRROR,25,2011-07-10 16:18:00,0.79,16877.0,United Kingdom
541587,22862,LOVE HEART NAPKIN BOX ,1,2011-01-19 14:39:00,4.25,17841.0,United Kingdom
560927,22717,CARD DOG AND BALL ,12,2011-07-22 09:55:00,0.42,13078.0,United Kingdom
546774,85188A,GREEN METAL SWINGING BUNNY,4,2011-03-16 15:45:00,0.85,14505.0,United Kingdom
560259,22491,PACK OF 12 COLOURED PENCILS,12,2011-07-17 13:29:00,0.85,13654.0,United Kingdom
544933,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-02-25 08:44:00,2.55,12633.0,Germany
569983,22077,6 RIBBONS RUSTIC CHARM,2,2011-10-06 19:49:00,1.95,17231.0,United Kingdom
551739,21161,KEEP OUT BOYS DOOR HANGER ,2,2011-05-04 10:58:00,1.45,18118.0,United Kingdom
578102,22384,LUNCH BAG PINK POLKADOT,10,2011-11-23 08:39:00,1.65,13089.0,United Kingdom
559543,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,2011-07-10 13:46:00,2.25,17126.0,United Kingdom
573376,23109,PACK OF SIX LED TEA LIGHTS,1,2011-10-30 13:50:00,2.89,13617.0,United Kingdom
537894,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-09 10:16:00,1.25,12621.0,Germany
571098,21154,RED RETROSPOT OVEN GLOVE ,3,2011-10-13 15:38:00,1.25,17841.0,United Kingdom
567181,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,3,2011-09-18 15:15:00,1.25,17750.0,United Kingdom
577484,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-11-20 11:52:00,2.49,13536.0,United Kingdom
578719,23356,LOVE HOT WATER BOTTLE,1,2011-11-25 11:25:00,5.95,17348.0,United Kingdom
542745,47559B,TEA TIME OVEN GLOVE,1,2011-01-31 16:47:00,1.25,15881.0,United Kingdom
552977,35924,HANGING FAIRY CAKE DECORATION,6,2011-05-12 14:13:00,2.1,18221.0,United Kingdom
558877,85114B,IVORY ENCHANTED FOREST PLACEMAT,4,2011-07-04 13:50:00,1.65,17841.0,United Kingdom
564268,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-08-24 10:51:00,1.49,16968.0,United Kingdom
575695,23322,LARGE WHITE HEART OF WICKER,6,2011-11-10 16:39:00,2.95,17502.0,United Kingdom
560264,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-07-17 13:46:00,6.75,12833.0,United Kingdom
549047,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-06 10:07:00,0.55,17783.0,United Kingdom
562518,23225,CHERUB HEART DECORATION SILVER ,12,2011-08-05 12:30:00,0.83,16818.0,United Kingdom
543428,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,6,2011-02-08 11:36:00,1.45,17787.0,United Kingdom
576339,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,28,2011-11-14 15:27:00,5.79,14096.0,United Kingdom
551014,22545,MINI JIGSAW BUNNIES,24,2011-04-26 11:04:00,0.42,13209.0,United Kingdom
545423,22424,ENAMEL BREAD BIN CREAM,1,2011-03-02 14:34:00,12.75,15643.0,United Kingdom
561001,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,2011-07-22 14:23:00,3.45,16711.0,United Kingdom
567794,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,2011-09-22 11:41:00,1.79,17581.0,United Kingdom
544051,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-15 12:40:00,1.95,16700.0,United Kingdom
553515,21770,OPEN CLOSED METAL SIGN,2,2011-05-17 14:03:00,4.95,17515.0,United Kingdom
545690,22087,PAPER BUNTING WHITE LACE,1,2011-03-06 12:46:00,2.95,13263.0,United Kingdom
544945,84800L,LARGE WHITE/PINK ROSE ART FLOWER,24,2011-02-25 10:53:00,1.69,17735.0,United Kingdom
566266,21063,PARTY INVITES JAZZ HEARTS,3,2011-09-11 13:22:00,0.85,17299.0,United Kingdom
577058,82552,WASHROOM METAL SIGN,1,2011-11-17 14:29:00,1.45,18122.0,United Kingdom
549192,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-07 10:20:00,1.25,14961.0,United Kingdom
572660,22786,CUSHION COVER PINK UNION JACK,1,2011-10-25 12:30:00,5.95,14527.0,United Kingdom
573442,21479,WHITE SKULL HOT WATER BOTTLE ,4,2011-10-31 10:42:00,4.25,12488.0,France
561113,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,3,2011-07-25 12:09:00,1.65,17841.0,United Kingdom
548189,22704,WRAP RED APPLES ,25,2011-03-29 15:15:00,0.42,16607.0,United Kingdom
557064,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-06-16 15:07:00,2.95,13263.0,United Kingdom
543602,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-02-10 13:34:00,9.95,15570.0,United Kingdom
576781,22424,ENAMEL BREAD BIN CREAM,2,2011-11-16 13:33:00,12.75,13939.0,United Kingdom
567457,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-09-20 12:18:00,1.25,14164.0,United Kingdom
540826,22880,NUMBER TILE VINTAGE FONT 1,12,2011-01-11 14:00:00,0.42,13102.0,United Kingdom
570637,23199,JUMBO BAG APPLES,10,2011-10-11 12:34:00,2.08,12530.0,Germany
566334,21231,SWEETHEART CERAMIC TRINKET BOX,72,2011-09-12 12:24:00,1.06,13798.0,United Kingdom
545838,20728,LUNCH BAG CARS BLUE,1,2011-03-07 13:33:00,1.65,14606.0,United Kingdom
560051,22431,WATERING CAN BLUE ELEPHANT,6,2011-07-14 15:22:00,1.95,15306.0,United Kingdom
552977,47599B,BLUE PARTY BAGS ,6,2011-05-12 14:13:00,2.1,18221.0,United Kingdom
570458,22141,CHRISTMAS CRAFT TREE TOP ANGEL,3,2011-10-10 15:39:00,2.1,14535.0,United Kingdom
573923,23084,RABBIT NIGHT LIGHT,5,2011-11-02 09:31:00,2.08,17965.0,United Kingdom
576070,35964,FOLKART CLIP ON STARS,9,2011-11-13 15:58:00,0.39,13451.0,United Kingdom
559679,23086,ZINC  STAR T-LIGHT HOLDER ,16,2011-07-11 14:46:00,1.25,15265.0,United Kingdom
569828,22939,ADULT APRON APPLE DELIGHT,4,2011-10-06 12:35:00,4.95,14527.0,United Kingdom
573002,22940,FELTCRAFT CHRISTMAS FAIRY,48,2011-10-27 12:09:00,3.75,14646.0,Netherlands
578757,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2011-11-25 11:41:00,2.1,12748.0,United Kingdom
565850,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-09-07 12:55:00,6.95,14530.0,United Kingdom
560233,20725,LUNCH BAG RED RETROSPOT,2,2011-07-17 11:10:00,1.65,16813.0,United Kingdom
541223,20676,RED RETROSPOT BOWL,4,2011-01-14 14:39:00,1.25,17954.0,United Kingdom
539039,21206,STRAWBERRY HONEYCOMB  GARLAND ,10,2010-12-15 15:00:00,1.65,13124.0,United Kingdom
540357,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,48,2011-01-06 15:14:00,0.65,13093.0,United Kingdom
553503,18098C,PORCELAIN BUTTERFLY OIL BURNER,1,2011-05-17 13:20:00,2.95,14606.0,United Kingdom
581098,22072,RED RETROSPOT TEA CUP AND SAUCER ,12,2011-12-07 11:42:00,1.25,14911.0,EIRE
566305,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-09-12 09:26:00,2.08,14110.0,United Kingdom
578270,22139,RETROSPOT TEA SET CERAMIC 11 PC ,4,2011-11-23 13:39:00,10.79,14096.0,United Kingdom
545662,22991,GIRAFFE WOODEN RULER,12,2011-03-04 14:42:00,1.95,15358.0,United Kingdom
569000,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-09-29 17:36:00,2.95,17015.0,United Kingdom
548659,23230,WRAP ALPHABET DESIGN,25,2011-04-01 14:19:00,0.42,13418.0,United Kingdom
545653,21110,LARGE CAKE TOWEL PINK SPOTS,1,2011-03-04 13:39:00,6.75,15311.0,United Kingdom
560718,23203,JUMBO BAG DOILEY PATTERNS,100,2011-07-20 13:30:00,1.79,17677.0,United Kingdom
574547,22488,NATURAL SLATE RECTANGLE CHALKBOARD,4,2011-11-04 15:08:00,1.65,17841.0,United Kingdom
577495,22513,DOORSTOP FOOTBALL DESIGN,1,2011-11-20 12:20:00,3.75,14704.0,United Kingdom
541855,21900,"KEY FOB , SHED",8,2011-01-23 14:59:00,0.65,13742.0,United Kingdom
570237,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,3,2011-10-09 14:48:00,2.08,13212.0,United Kingdom
558310,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,320,2011-06-28 11:20:00,2.55,16671.0,United Kingdom
568218,23175,REGENCY MILK JUG PINK ,4,2011-09-26 09:52:00,3.25,13389.0,United Kingdom
565141,21669,BLUE STRIPE CERAMIC DRAWER KNOB,8,2011-09-01 13:40:00,1.45,17841.0,United Kingdom
558049,21725,SWEETIES  STICKERS,2,2011-06-24 14:16:00,0.85,15850.0,United Kingdom
539293,22365,DOORMAT RESPECTABLE HOUSE,2,2010-12-16 16:42:00,7.95,18223.0,United Kingdom
571559,22838,3 TIER CAKE TIN RED AND CREAM,1,2011-10-18 09:32:00,14.95,14911.0,EIRE
573993,23511,EMBROIDERED RIBBON REEL EMILY ,6,2011-11-02 11:23:00,2.08,16790.0,United Kingdom
570442,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-10-10 14:37:00,8.25,16549.0,United Kingdom
580057,22090,PAPER BUNTING RETROSPOT,24,2011-12-01 13:18:00,2.95,12955.0,United Kingdom
543746,22191,IVORY DINER WALL CLOCK,4,2011-02-11 13:50:00,8.5,17675.0,United Kingdom
552571,21172,PARTY METAL SIGN ,24,2011-05-10 12:08:00,1.45,14688.0,United Kingdom
558705,23196,RETRO LEAVES MAGNETIC NOTEPAD,2,2011-07-01 12:52:00,1.45,12748.0,United Kingdom
575886,22199,FRYING PAN RED RETROSPOT,2,2011-11-11 13:57:00,4.25,12517.0,Germany
568317,22846,BREAD BIN DINER STYLE RED ,2,2011-09-26 13:25:00,16.95,17491.0,United Kingdom
577429,21993,FLORAL FOLK STATIONERY SET,12,2011-11-20 11:06:00,1.25,14881.0,United Kingdom
551287,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-04-27 14:17:00,0.85,17961.0,United Kingdom
554561,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2011-05-25 10:35:00,3.25,13317.0,United Kingdom
546237,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-03-10 12:50:00,0.42,16625.0,United Kingdom
540453,22026,BANQUET BIRTHDAY  CARD  ,12,2011-01-07 11:54:00,0.42,13426.0,United Kingdom
558123,22652,TRAVEL SEWING KIT,10,2011-06-27 10:16:00,1.65,15834.0,United Kingdom
556491,22470,HEART OF WICKER LARGE,3,2011-06-12 14:15:00,2.95,16794.0,United Kingdom
563110,23209,LUNCH BAG VINTAGE DOILY ,20,2011-08-12 11:07:00,1.65,14849.0,United Kingdom
552265,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-05-08 11:41:00,8.25,14161.0,United Kingdom
545928,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-08 11:59:00,2.95,14407.0,United Kingdom
569246,22476,EMPIRE UNION JACK TV DINNER TRAY,2,2011-10-03 09:57:00,10.79,14096.0,United Kingdom
572087,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-10-20 14:30:00,0.65,12683.0,France
577533,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-11-20 14:04:00,2.95,16877.0,United Kingdom
576364,21618,4 WILDFLOWER BOTANICAL CANDLES,1,2011-11-14 17:40:00,1.25,15009.0,United Kingdom
550899,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-04-21 12:07:00,9.95,13505.0,Switzerland
563697,85099B,JUMBO BAG RED RETROSPOT,5,2011-08-18 13:44:00,2.08,16813.0,United Kingdom
550630,47563A,RETRO LONGBOARD IRONING BOARD COVER,12,2011-04-19 14:49:00,1.25,14298.0,United Kingdom
573387,21802,CHRISTMAS TREE HEART DECORATION,1,2011-10-30 14:33:00,0.42,15054.0,United Kingdom
554842,23109,LED TEA LIGHTS,6,2011-05-26 18:17:00,2.89,14740.0,United Kingdom
548659,23003,TRAVEL CARD WALLET VINTAGE ROSE ,24,2011-04-01 14:19:00,0.42,13418.0,United Kingdom
580393,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,2,2011-12-04 10:51:00,0.85,16438.0,United Kingdom
560360,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-07-18 11:55:00,1.25,12744.0,Singapore
569406,23129,HEART SHAPED HOLLY WREATH,8,2011-10-04 09:09:00,4.15,16253.0,United Kingdom
545559,37448,CERAMIC CAKE DESIGN SPOTTED MUG,4,2011-03-03 15:31:00,1.49,15005.0,United Kingdom
569741,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-10-06 10:52:00,0.39,14626.0,United Kingdom
578519,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-11-24 13:56:00,2.08,14591.0,United Kingdom
554699,85099F,JUMBO BAG STRAWBERRY,10,2011-05-26 09:17:00,2.08,12613.0,Germany
537688,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2010-12-08 10:35:00,2.55,17406.0,United Kingdom
552039,16156S,WRAP PINK FAIRY CAKES ,25,2011-05-06 08:10:00,0.42,13081.0,United Kingdom
572863,20723,STRAWBERRY CHARLOTTE BAG,5,2011-10-26 12:53:00,0.85,17841.0,United Kingdom
553897,72225C,LAVENDER SCENT CAKE CANDLE,24,2011-05-19 17:23:00,0.29,14911.0,EIRE
536845,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,2010-12-02 19:18:00,9.95,17961.0,United Kingdom
571909,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,2011-10-19 15:08:00,0.79,15006.0,United Kingdom
580318,23428,IVORY RETRO KITCHEN WALL CLOCK,2,2011-12-02 15:39:00,8.15,17686.0,United Kingdom
543161,22786,CUSHION COVER PINK UNION JACK,2,2011-02-03 17:01:00,5.95,14497.0,United Kingdom
569705,21539,RED RETROSPOT BUTTER DISH,3,2011-10-05 16:15:00,4.95,15762.0,United Kingdom
537256,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2010-12-06 11:06:00,1.25,16210.0,United Kingdom
545701,22691,DOORMAT WELCOME SUNRISE,10,2011-03-06 15:17:00,6.75,17107.0,United Kingdom
550193,21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011-04-15 09:27:00,2.95,13952.0,United Kingdom
552310,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-05-08 15:22:00,2.1,17323.0,United Kingdom
575690,23100,SILVER BELLS TABLE DECORATION,12,2011-11-10 16:20:00,1.25,14189.0,United Kingdom
545695,47599B,BLUE PARTY BAGS ,5,2011-03-06 14:15:00,2.1,17050.0,United Kingdom
559160,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-07-06 16:15:00,0.95,17293.0,United Kingdom
